Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,auth:login_page,10,0,5100.0,5236.139700000422,3010.0342000005185,5834.744600000704,14287.0,0.04930741904572816,0.0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
POST,auth:login_submit,10,0,1200.0,1191.4069599995855,460.9530999987328,2148.4964000010223,0.0,0.04930741904572816,0.0,1200,1500,1600,1800,2100,2100,2100,2100,2100,2100,2100
GET,auth:logout,2,0,19937.99399999989,19936.399099999107,19934.804199998325,19937.99399999989,2837.0,0.009861483809145633,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,core:agente_api_pool_disponible,54,0,280.0,684.9675833333027,175.53309999857447,3879.427799998666,31.0,0.2662600628469321,0.0,290,380,500,600,2500,2900,2900,3900,3900,3900,3900
GET,core:agente_api_programas,60,0,190.0,249.26749333311213,170.74140000113402,727.944900001603,604.0,0.295844514274369,0.0,190,240,280,300,370,520,640,730,730,730,730
GET,core:agente_generar_lote,60,0,270.0,379.1240599998976,205.43019999968237,1182.5983000017004,11869.0,0.295844514274369,0.0,280,360,450,510,610,1000,1200,1200,1200,1200,1200
GET,core:agente_home,61,0,370.0,882.9374655737201,194.14730000062264,4281.781999998202,13149.0,0.3007752561789418,0.0,370,410,500,890,2700,3900,4200,4300,4300,4300,4300
GET,core:api_conteo_estudiantes,37,0,280.0,630.8058459462945,178.18239999905927,3156.982500000595,155.0,0.1824374504691942,0.0,280,380,420,770,1900,2900,3200,3200,3200,3200,3200
GET,core:api_focalizaciones_existentes,77,0,280.0,536.5745844154573,179.22290000205976,4047.6957999999286,302.0,0.3796671266521069,0.0,280,320,390,450,1200,2600,3400,4000,4000,4000,4000
GET,core:api_focalizaciones_programa,76,0,250.0,408.6985078947213,173.79910000090604,4056.743799999822,26.0,0.37473638474753407,0.0,250,310,370,380,550,930,4000,4100,4100,4100,4100
GET,core:api_sedes_completas,76,0,230.0,341.01107631570477,183.1875999996555,4017.507399999886,3112.0,0.37473638474753407,0.0,230,290,350,360,520,640,1300,4000,4000,4000,4000
GET,core:contabilidad_api_dashboard_unificado,90,0,450.0,526.2047488886715,317.6826000017172,3817.393900000752,8763.0,0.4437667714115535,0.0,450,480,510,540,730,1100,1900,3800,3800,3800,3800
GET,core:contabilidad_api_registros,90,0,360.0,526.0282922221652,241.48369999966235,3954.628200001025,4454.0,0.4437667714115535,0.0,360,390,430,510,710,940,3900,4000,4000,4000,4000
GET,core:contabilidad_home,79,0,270.0,820.3675987340231,169.31950000071083,4073.0344000003242,8905.0,0.38952861046125253,0.0,270,330,520,1700,3000,3700,4000,4100,4100,4100,4100
GET,core:contabilidad_mis_registros,79,0,330.0,634.1601556962848,167.77509999883478,4131.733100002748,12437.0,0.38952861046125253,0.0,330,380,520,570,1300,3700,4000,4100,4100,4100,4100
GET,core:dashboard,113,0,270.0,797.1627203538624,169.95509999833303,3996.5654000006907,9944.0,0.5571738352167283,0.0,270,320,460,640,3000,3400,3800,3900,4000,4000,4000
GET,core:facturacion_home,82,0,290.0,714.0396414631208,167.96479999902658,3959.355400002096,9028.0,0.40432083617497094,0.0,290,390,550,640,2500,3200,3700,4000,4000,4000,4000
GET,core:facturacion_reportes,81,0,340.0,372.6174259260724,202.9078000014124,922.2866999989492,21126.0,0.3993900942703981,0.0,340,390,440,470,590,730,800,920,920,920,920
GET,ctx:agente_programas,10,0,590.0,815.1449100001628,273.70779999910155,1676.676099999895,604.0,0.04930741904572816,0.0,740,1000,1200,1500,1700,1700,1700,1700,1700,1700,1700
GET,ctx:focalizaciones,60,0,300.0,584.395776666679,172.50269999931334,4213.026000001264,22.666666666666668,0.295844514274369,0.0,320,390,500,830,1400,1700,4200,4200,4200,4200,4200
GET,ctx:modalidad_pool_probe,10,0,310.0,327.0267399999284,170.33400000218535,565.1945999998134,31.0,0.04930741904572816,0.0,320,320,410,490,570,570,570,570,570,570,570
GET,ctx:sedes_completas,60,0,370.0,981.3471366665302,180.61020000095596,4243.653800000175,543.6666666666666,0.295844514274369,0.0,370,480,1200,1500,4100,4200,4200,4200,4200,4200,4200
,Aggregated,1277,0,310.0,664.1509692246727,167.77509999883478,19937.99399999989,6624.2881754111195,6.296557412139487,0.0,310,390,470,550,1600,3200,4000,4200,20000,20000,20000
